,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
556,47,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,established,themselves,The boy that the actors liked established themselves . <eos>,The boy that the actors liked established themselves .,the boy that the actors liked established ***mask*** .,0.0007874258049701404
557,47,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,established,themselves,The actor that the boys liked established themselves . <eos>,The actor that the boys liked established themselves .,the actor that the boys liked established ***mask*** .,0.0013600605430611273
558,47,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,established,themselves,The girl that the wives liked established themselves . <eos>,The girl that the wives liked established themselves .,the girl that the wives liked established ***mask*** .,0.0005120214313290646
559,47,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,established,themselves,The wife that the girls liked established themselves . <eos>,The wife that the girls liked established themselves .,the wife that the girls liked established ***mask*** .,0.0004635578834623491
560,47,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,established,themselves,The boys that the actor liked established themselves . <eos>,The boys that the actor liked established themselves .,the boys that the actor liked established ***mask*** .,0.00029820883643043056
561,47,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,established,themselves,The actors that the boy liked established themselves . <eos>,The actors that the boy liked established themselves .,the actors that the boy liked established ***mask*** .,2.5179391644216495e-05
562,47,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,established,themselves,The girls that the wife liked established themselves . <eos>,The girls that the wife liked established themselves .,the girls that the wife liked established ***mask*** .,2.8516558877772707e-05
563,47,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,established,themselves,The wives that the girl liked established themselves . <eos>,The wives that the girl liked established themselves .,the wives that the girl liked established ***mask*** .,7.215767347768183e-05
564,48,simple,local,c-command,1,a,male,none,none,boys,actors,devoted,themselves,The boys that the actors liked devoted themselves . <eos>,The boys that the actors liked devoted themselves .,the boys that the actors liked devoted ***mask*** .,0.002749313830554653
565,48,simple,local,c-command,1,b,male,none,none,actors,boys,devoted,themselves,The actors that the boys liked devoted themselves . <eos>,The actors that the boys liked devoted themselves .,the actors that the boys liked devoted ***mask*** .,0.00024523586641520456
566,48,simple,local,c-command,1,a,female,none,none,girls,wives,devoted,themselves,The girls that the wives liked devoted themselves . <eos>,The girls that the wives liked devoted themselves .,the girls that the wives liked devoted ***mask*** .,0.019605603633200613
567,48,simple,local,c-command,1,b,female,none,none,wives,girls,devoted,themselves,The wives that the girls liked devoted themselves . <eos>,The wives that the girls liked devoted themselves .,the wives that the girls liked devoted ***mask*** .,0.015782165927194967
568,48,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,devoted,themselves,The boy that the actors liked devoted themselves . <eos>,The boy that the actors liked devoted themselves .,the boy that the actors liked devoted ***mask*** .,0.18594296448770756
569,48,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,devoted,themselves,The actor that the boys liked devoted themselves . <eos>,The actor that the boys liked devoted themselves .,the actor that the boys liked devoted ***mask*** .,0.06196954783330604
570,48,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,devoted,themselves,The girl that the wives liked devoted themselves . <eos>,The girl that the wives liked devoted themselves .,the girl that the wives liked devoted ***mask*** .,0.07727201776693046
571,48,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,devoted,themselves,The wife that the girls liked devoted themselves . <eos>,The wife that the girls liked devoted themselves .,the wife that the girls liked devoted ***mask*** .,0.09334765397198047
572,48,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,devoted,themselves,The boys that the actor liked devoted themselves . <eos>,The boys that the actor liked devoted themselves .,the boys that the actor liked devoted ***mask*** .,0.006656455062949366
573,48,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,devoted,themselves,The actors that the boy liked devoted themselves . <eos>,The actors that the boy liked devoted themselves .,the actors that the boy liked devoted ***mask*** .,0.015112956210915254
574,48,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,devoted,themselves,The girls that the wife liked devoted themselves . <eos>,The girls that the wife liked devoted themselves .,the girls that the wife liked devoted ***mask*** .,0.04259886587275269
575,48,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,devoted,themselves,The wives that the girl liked devoted themselves . <eos>,The wives that the girl liked devoted themselves .,the wives that the girl liked devoted ***mask*** .,0.03542692839068273
576,49,simple,local,c-command,1,a,male,none,none,boys,actors,considered,themselves,The boys that the actors liked considered themselves . <eos>,The boys that the actors liked considered themselves .,the boys that the actors liked considered ***mask*** .,0.0010643261982419157
577,49,simple,local,c-command,1,b,male,none,none,actors,boys,considered,themselves,The actors that the boys liked considered themselves . <eos>,The actors that the boys liked considered themselves .,the actors that the boys liked considered ***mask*** .,0.0007419446786273194
578,49,simple,local,c-command,1,a,female,none,none,girls,wives,considered,themselves,The girls that the wives liked considered themselves . <eos>,The girls that the wives liked considered themselves .,the girls that the wives liked considered ***mask*** .,0.0009473565365070979
579,49,simple,local,c-command,1,b,female,none,none,wives,girls,considered,themselves,The wives that the girls liked considered themselves . <eos>,The wives that the girls liked considered themselves .,the wives that the girls liked considered ***mask*** .,0.002219981542759839
580,49,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,considered,themselves,The boy that the actors liked considered themselves . <eos>,The boy that the actors liked considered themselves .,the boy that the actors liked considered ***mask*** .,0.20548638473828026
581,49,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,considered,themselves,The actor that the boys liked considered themselves . <eos>,The actor that the boys liked considered themselves .,the actor that the boys liked considered ***mask*** .,0.02758987937329595
582,49,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,considered,themselves,The girl that the wives liked considered themselves . <eos>,The girl that the wives liked considered themselves .,the girl that the wives liked considered ***mask*** .,0.09872122879553731
583,49,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,considered,themselves,The wife that the girls liked considered themselves . <eos>,The wife that the girls liked considered themselves .,the wife that the girls liked considered ***mask*** .,0.12725653304410156
584,49,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,considered,themselves,The boys that the actor liked considered themselves . <eos>,The boys that the actor liked considered themselves .,the boys that the actor liked considered ***mask*** .,0.0028775418656752684
585,49,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,considered,themselves,The actors that the boy liked considered themselves . <eos>,The actors that the boy liked considered themselves .,the actors that the boy liked considered ***mask*** .,0.001384980646746564
586,49,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,considered,themselves,The girls that the wife liked considered themselves . <eos>,The girls that the wife liked considered themselves .,the girls that the wife liked considered ***mask*** .,0.0016923615628845125
587,49,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,considered,themselves,The wives that the girl liked considered themselves . <eos>,The wives that the girl liked considered themselves .,the wives that the girl liked considered ***mask*** .,0.0022165528318789382
588,50,simple,local,c-command,1,a,male,none,none,boys,actors,identified,themselves,The boys that the actors liked identified themselves . <eos>,The boys that the actors liked identified themselves .,the boys that the actors liked identified ***mask*** .,9.069991578740532e-05
589,50,simple,local,c-command,1,b,male,none,none,actors,boys,identified,themselves,The actors that the boys liked identified themselves . <eos>,The actors that the boys liked identified themselves .,the actors that the boys liked identified ***mask*** .,5.190904301108927e-05
