,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
537,45,embed,local,1,b,nonlocal_subj,number,officer,mechanics,congratulated,themselves,The officer said that the mechanics congratulated themselves . <eos>,The officer said that the mechanics congratulated themselves .,the officer said that the mechanics congratulated ***mask*** .,0.002829270066175277
538,45,embed,local,1,c,nonlocal_subj,number,banker,officers,congratulated,themselves,The banker said that the officers congratulated themselves . <eos>,The banker said that the officers congratulated themselves .,the banker said that the officers congratulated ***mask*** .,0.004196370616757837
539,45,embed,local,1,d,nonlocal_subj,number,officer,bankers,congratulated,themselves,The officer said that the bankers congratulated themselves . <eos>,The officer said that the bankers congratulated themselves .,the officer said that the bankers congratulated ***mask*** .,0.008335550312796548
540,46,embed,local,1,a,none,none,mechanics,officers,embarrassed,themselves,The mechanics said that the officers embarrassed themselves . <eos>,The mechanics said that the officers embarrassed themselves .,the mechanics said that the officers embarrassed ***mask*** .,0.00047774072805163974
541,46,embed,local,1,b,none,none,officers,mechanics,embarrassed,themselves,The officers said that the mechanics embarrassed themselves . <eos>,The officers said that the mechanics embarrassed themselves .,the officers said that the mechanics embarrassed ***mask*** .,0.0004900782883617621
542,46,embed,local,1,c,none,none,bankers,officers,embarrassed,themselves,The bankers said that the officers embarrassed themselves . <eos>,The bankers said that the officers embarrassed themselves .,the bankers said that the officers embarrassed ***mask*** .,0.0007529788013109917
543,46,embed,local,1,d,none,none,officers,bankers,embarrassed,themselves,The officers said that the bankers embarrassed themselves . <eos>,The officers said that the bankers embarrassed themselves .,the officers said that the bankers embarrassed ***mask*** .,0.0007584594216307803
544,46,embed,nonlocal,0,a,local_subj,number,mechanics,officer,embarrassed,themselves,The mechanics said that the officer embarrassed themselves . <eos>,The mechanics said that the officer embarrassed themselves .,the mechanics said that the officer embarrassed ***mask*** .,0.002742590063097949
545,46,embed,nonlocal,0,b,local_subj,number,officers,mechanic,embarrassed,themselves,The officers said that the mechanic embarrassed themselves . <eos>,The officers said that the mechanic embarrassed themselves .,the officers said that the mechanic embarrassed ***mask*** .,0.0021991112399381706
546,46,embed,nonlocal,0,c,local_subj,number,bankers,officer,embarrassed,themselves,The bankers said that the officer embarrassed themselves . <eos>,The bankers said that the officer embarrassed themselves .,the bankers said that the officer embarrassed ***mask*** .,0.006831930561117723
547,46,embed,nonlocal,0,d,local_subj,number,officers,banker,embarrassed,themselves,The officers said that the banker embarrassed themselves . <eos>,The officers said that the banker embarrassed themselves .,the officers said that the banker embarrassed ***mask*** .,0.0032722533360224288
548,46,embed,local,1,a,nonlocal_subj,number,mechanic,officers,embarrassed,themselves,The mechanic said that the officers embarrassed themselves . <eos>,The mechanic said that the officers embarrassed themselves .,the mechanic said that the officers embarrassed ***mask*** .,0.0012511906958512084
549,46,embed,local,1,b,nonlocal_subj,number,officer,mechanics,embarrassed,themselves,The officer said that the mechanics embarrassed themselves . <eos>,The officer said that the mechanics embarrassed themselves .,the officer said that the mechanics embarrassed ***mask*** .,0.0010821426709606526
550,46,embed,local,1,c,nonlocal_subj,number,banker,officers,embarrassed,themselves,The banker said that the officers embarrassed themselves . <eos>,The banker said that the officers embarrassed themselves .,the banker said that the officers embarrassed ***mask*** .,0.0012159541900083521
551,46,embed,local,1,d,nonlocal_subj,number,officer,bankers,embarrassed,themselves,The officer said that the bankers embarrassed themselves . <eos>,The officer said that the bankers embarrassed themselves .,the officer said that the bankers embarrassed ***mask*** .,0.003075840306402194
552,47,embed,local,1,a,none,none,mechanics,officers,disguised,themselves,The mechanics said that the officers disguised themselves . <eos>,The mechanics said that the officers disguised themselves .,the mechanics said that the officers disguised ***mask*** .,2.4616668151295375e-07
553,47,embed,local,1,b,none,none,officers,mechanics,disguised,themselves,The officers said that the mechanics disguised themselves . <eos>,The officers said that the mechanics disguised themselves .,the officers said that the mechanics disguised ***mask*** .,2.6736154152954675e-07
554,47,embed,local,1,c,none,none,bankers,officers,disguised,themselves,The bankers said that the officers disguised themselves . <eos>,The bankers said that the officers disguised themselves .,the bankers said that the officers disguised ***mask*** .,2.784676197414551e-07
555,47,embed,local,1,d,none,none,officers,bankers,disguised,themselves,The officers said that the bankers disguised themselves . <eos>,The officers said that the bankers disguised themselves .,the officers said that the bankers disguised ***mask*** .,2.5662937910363105e-07
556,47,embed,nonlocal,0,a,local_subj,number,mechanics,officer,disguised,themselves,The mechanics said that the officer disguised themselves . <eos>,The mechanics said that the officer disguised themselves .,the mechanics said that the officer disguised ***mask*** .,3.352240305420876e-05
557,47,embed,nonlocal,0,b,local_subj,number,officers,mechanic,disguised,themselves,The officers said that the mechanic disguised themselves . <eos>,The officers said that the mechanic disguised themselves .,the officers said that the mechanic disguised ***mask*** .,1.6627064033631484e-05
558,47,embed,nonlocal,0,c,local_subj,number,bankers,officer,disguised,themselves,The bankers said that the officer disguised themselves . <eos>,The bankers said that the officer disguised themselves .,the bankers said that the officer disguised ***mask*** .,7.540690959011612e-05
559,47,embed,nonlocal,0,d,local_subj,number,officers,banker,disguised,themselves,The officers said that the banker disguised themselves . <eos>,The officers said that the banker disguised themselves .,the officers said that the banker disguised ***mask*** .,1.927039448980496e-05
560,47,embed,local,1,a,nonlocal_subj,number,mechanic,officers,disguised,themselves,The mechanic said that the officers disguised themselves . <eos>,The mechanic said that the officers disguised themselves .,the mechanic said that the officers disguised ***mask*** .,5.607278620922965e-07
561,47,embed,local,1,b,nonlocal_subj,number,officer,mechanics,disguised,themselves,The officer said that the mechanics disguised themselves . <eos>,The officer said that the mechanics disguised themselves .,the officer said that the mechanics disguised ***mask*** .,3.5197542774345965e-07
562,47,embed,local,1,c,nonlocal_subj,number,banker,officers,disguised,themselves,The banker said that the officers disguised themselves . <eos>,The banker said that the officers disguised themselves .,the banker said that the officers disguised ***mask*** .,2.325313212460864e-07
563,47,embed,local,1,d,nonlocal_subj,number,officer,bankers,disguised,themselves,The officer said that the bankers disguised themselves . <eos>,The officer said that the bankers disguised themselves .,the officer said that the bankers disguised ***mask*** .,3.2035352073837407e-07
564,48,embed,local,1,a,none,none,mechanics,officers,hated,themselves,The mechanics said that the officers hated themselves . <eos>,The mechanics said that the officers hated themselves .,the mechanics said that the officers hated ***mask*** .,0.04390168505170413
565,48,embed,local,1,b,none,none,officers,mechanics,hated,themselves,The officers said that the mechanics hated themselves . <eos>,The officers said that the mechanics hated themselves .,the officers said that the mechanics hated ***mask*** .,0.03797910596596787
566,48,embed,local,1,c,none,none,bankers,officers,hated,themselves,The bankers said that the officers hated themselves . <eos>,The bankers said that the officers hated themselves .,the bankers said that the officers hated ***mask*** .,0.03468128976391205
