,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
573,48,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,devoted,themselves,The actors that the boy liked devoted themselves . <eos>,The actors that the boy liked devoted themselves .,the actors that the boy liked devoted ***mask*** .,12.121374831427739
574,48,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,devoted,themselves,The girls that the wife liked devoted themselves . <eos>,The girls that the wife liked devoted themselves .,the girls that the wife liked devoted ***mask*** .,14.263681790571745
575,48,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,devoted,themselves,The wives that the girl liked devoted themselves . <eos>,The wives that the girl liked devoted themselves .,the wives that the girl liked devoted ***mask*** .,13.413864023081388
576,49,simple,local,c-command,1,a,male,none,none,boys,actors,considered,themselves,The boys that the actors liked considered themselves . <eos>,The boys that the actors liked considered themselves .,the boys that the actors liked considered ***mask*** .,4.998664485124882
577,49,simple,local,c-command,1,b,male,none,none,actors,boys,considered,themselves,The actors that the boys liked considered themselves . <eos>,The actors that the boys liked considered themselves .,the actors that the boys liked considered ***mask*** .,4.818059330600928
578,49,simple,local,c-command,1,a,female,none,none,girls,wives,considered,themselves,The girls that the wives liked considered themselves . <eos>,The girls that the wives liked considered themselves .,the girls that the wives liked considered ***mask*** .,5.411493280961674
579,49,simple,local,c-command,1,b,female,none,none,wives,girls,considered,themselves,The wives that the girls liked considered themselves . <eos>,The wives that the girls liked considered themselves .,the wives that the girls liked considered ***mask*** .,6.719435367185063
580,49,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,considered,themselves,The boy that the actors liked considered themselves . <eos>,The boy that the actors liked considered themselves .,the boy that the actors liked considered ***mask*** .,11.770983786046806
581,49,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,considered,themselves,The actor that the boys liked considered themselves . <eos>,The actor that the boys liked considered themselves .,the actor that the boys liked considered ***mask*** .,8.818528474378388
582,49,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,considered,themselves,The girl that the wives liked considered themselves . <eos>,The girl that the wives liked considered themselves .,the girl that the wives liked considered ***mask*** .,11.016580569390511
583,49,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,considered,themselves,The wife that the girls liked considered themselves . <eos>,The wife that the girls liked considered themselves .,the wife that the girls liked considered ***mask*** .,11.504547131266781
584,49,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,considered,themselves,The boys that the actor liked considered themselves . <eos>,The boys that the actor liked considered themselves .,the boys that the actor liked considered ***mask*** .,6.129785057151131
585,49,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,considered,themselves,The actors that the boy liked considered themselves . <eos>,The actors that the boy liked considered themselves .,the actors that the boy liked considered ***mask*** .,5.852597391663333
586,49,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,considered,themselves,The girls that the wife liked considered themselves . <eos>,The girls that the wife liked considered themselves .,the girls that the wife liked considered ***mask*** .,6.376404243096522
587,49,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,considered,themselves,The wives that the girl liked considered themselves . <eos>,The wives that the girl liked considered themselves .,the wives that the girl liked considered ***mask*** .,6.995989955314326
588,50,simple,local,c-command,1,a,male,none,none,boys,actors,identified,themselves,The boys that the actors liked identified themselves . <eos>,The boys that the actors liked identified themselves .,the boys that the actors liked identified ***mask*** .,1.3896628044930326
589,50,simple,local,c-command,1,b,male,none,none,actors,boys,identified,themselves,The actors that the boys liked identified themselves . <eos>,The actors that the boys liked identified themselves .,the actors that the boys liked identified ***mask*** .,0.9857354826623966
590,50,simple,local,c-command,1,a,female,none,none,girls,wives,identified,themselves,The girls that the wives liked identified themselves . <eos>,The girls that the wives liked identified themselves .,the girls that the wives liked identified ***mask*** .,1.3361044811066307
591,50,simple,local,c-command,1,b,female,none,none,wives,girls,identified,themselves,The wives that the girls liked identified themselves . <eos>,The wives that the girls liked identified themselves .,the wives that the girls liked identified ***mask*** .,1.0569672795733793
592,50,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,identified,themselves,The boy that the actors liked identified themselves . <eos>,The boy that the actors liked identified themselves .,the boy that the actors liked identified ***mask*** .,5.344101490262724
593,50,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,identified,themselves,The actor that the boys liked identified themselves . <eos>,The actor that the boys liked identified themselves .,the actor that the boys liked identified ***mask*** .,5.13812668266547
594,50,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,identified,themselves,The girl that the wives liked identified themselves . <eos>,The girl that the wives liked identified themselves .,the girl that the wives liked identified ***mask*** .,5.133206965069853
595,50,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,identified,themselves,The wife that the girls liked identified themselves . <eos>,The wife that the girls liked identified themselves .,the wife that the girls liked identified ***mask*** .,2.9812048713023795
596,50,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,identified,themselves,The boys that the actor liked identified themselves . <eos>,The boys that the actor liked identified themselves .,the boys that the actor liked identified ***mask*** .,1.907175771026896
597,50,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,identified,themselves,The actors that the boy liked identified themselves . <eos>,The actors that the boy liked identified themselves .,the actors that the boy liked identified ***mask*** .,2.2608922676164247
598,50,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,identified,themselves,The girls that the wife liked identified themselves . <eos>,The girls that the wife liked identified themselves .,the girls that the wife liked identified ***mask*** .,2.064674679197974
599,50,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,identified,themselves,The wives that the girl liked identified themselves . <eos>,The wives that the girl liked identified themselves .,the wives that the girl liked identified ***mask*** .,1.6024522659964744
600,51,simple,local,c-command,1,a,male,none,none,boys,actors,made,themselves,The boys that the actors liked made themselves . <eos>,The boys that the actors liked made themselves .,the boys that the actors liked made ***mask*** .,12.784675563024695
601,51,simple,local,c-command,1,b,male,none,none,actors,boys,made,themselves,The actors that the boys liked made themselves . <eos>,The actors that the boys liked made themselves .,the actors that the boys liked made ***mask*** .,13.768757135329723
602,51,simple,local,c-command,1,a,female,none,none,girls,wives,made,themselves,The girls that the wives liked made themselves . <eos>,The girls that the wives liked made themselves .,the girls that the wives liked made ***mask*** .,10.924283227356204
603,51,simple,local,c-command,1,b,female,none,none,wives,girls,made,themselves,The wives that the girls liked made themselves . <eos>,The wives that the girls liked made themselves .,the wives that the girls liked made ***mask*** .,12.919663074818848
604,51,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,made,themselves,The boy that the actors liked made themselves . <eos>,The boy that the actors liked made themselves .,the boy that the actors liked made ***mask*** .,15.523116869127199
605,51,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,made,themselves,The actor that the boys liked made themselves . <eos>,The actor that the boys liked made themselves .,the actor that the boys liked made ***mask*** .,15.599340978865689
606,51,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,made,themselves,The girl that the wives liked made themselves . <eos>,The girl that the wives liked made themselves .,the girl that the wives liked made ***mask*** .,12.608744215350976
607,51,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,made,themselves,The wife that the girls liked made themselves . <eos>,The wife that the girls liked made themselves .,the wife that the girls liked made ***mask*** .,13.677368873772677
