,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
1795,10,hated,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,congratulated,herself,The pilots that the banker hated congratulated herself . <eos>,The pilots that the banker hated congratulated herself .,the pilots that the banker hated congratulated ***mask*** .,10.592888383175906
1796,10,hated,embed,local,1,a,rc_subj,number,mechanic,pilots,congratulated,herself,The mechanic that the pilots hated congratulated herself . <eos>,The mechanic that the pilots hated congratulated herself .,the mechanic that the pilots hated congratulated ***mask*** .,10.198508119987805
1797,10,hated,embed,local,1,b,rc_subj,number,pilot,mechanics,congratulated,herself,The pilot that the mechanics hated congratulated herself . <eos>,The pilot that the mechanics hated congratulated herself .,the pilot that the mechanics hated congratulated ***mask*** .,9.830124224654012
1798,10,hated,embed,local,1,c,rc_subj,number,banker,pilots,congratulated,herself,The banker that the pilots hated congratulated herself . <eos>,The banker that the pilots hated congratulated herself .,the banker that the pilots hated congratulated ***mask*** .,9.94144172986276
1799,10,hated,embed,local,1,d,rc_subj,number,pilot,bankers,congratulated,herself,The pilot that the bankers hated congratulated herself . <eos>,The pilot that the bankers hated congratulated herself .,the pilot that the bankers hated congratulated ***mask*** .,10.109251547482614
1800,11,hated,embed,local,1,a,none,none,mechanic,pilot,embarrassed,herself,The mechanic that the pilot hated embarrassed herself . <eos>,The mechanic that the pilot hated embarrassed herself .,the mechanic that the pilot hated embarrassed ***mask*** .,10.474005778180812
1801,11,hated,embed,local,1,b,none,none,pilot,mechanic,embarrassed,herself,The pilot that the mechanic hated embarrassed herself . <eos>,The pilot that the mechanic hated embarrassed herself .,the pilot that the mechanic hated embarrassed ***mask*** .,9.999007657503618
1802,11,hated,embed,local,1,c,none,none,banker,pilot,embarrassed,herself,The banker that the pilot hated embarrassed herself . <eos>,The banker that the pilot hated embarrassed herself .,the banker that the pilot hated embarrassed ***mask*** .,11.668795330682208
1803,11,hated,embed,local,1,d,none,none,pilot,banker,embarrassed,herself,The pilot that the banker hated embarrassed herself . <eos>,The pilot that the banker hated embarrassed herself .,the pilot that the banker hated embarrassed ***mask*** .,11.067605994451448
1804,11,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,embarrassed,herself,The mechanics that the pilot hated embarrassed herself . <eos>,The mechanics that the pilot hated embarrassed herself .,the mechanics that the pilot hated embarrassed ***mask*** .,10.762782597986655
1805,11,hated,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,embarrassed,herself,The pilots that the mechanic hated embarrassed herself . <eos>,The pilots that the mechanic hated embarrassed herself .,the pilots that the mechanic hated embarrassed ***mask*** .,10.589161801320003
1806,11,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,embarrassed,herself,The bankers that the pilot hated embarrassed herself . <eos>,The bankers that the pilot hated embarrassed herself .,the bankers that the pilot hated embarrassed ***mask*** .,11.797864066772998
1807,11,hated,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,embarrassed,herself,The pilots that the banker hated embarrassed herself . <eos>,The pilots that the banker hated embarrassed herself .,the pilots that the banker hated embarrassed ***mask*** .,11.129689375119217
1808,11,hated,embed,local,1,a,rc_subj,number,mechanic,pilots,embarrassed,herself,The mechanic that the pilots hated embarrassed herself . <eos>,The mechanic that the pilots hated embarrassed herself .,the mechanic that the pilots hated embarrassed ***mask*** .,11.481953934103569
1809,11,hated,embed,local,1,b,rc_subj,number,pilot,mechanics,embarrassed,herself,The pilot that the mechanics hated embarrassed herself . <eos>,The pilot that the mechanics hated embarrassed herself .,the pilot that the mechanics hated embarrassed ***mask*** .,10.304056079707504
1810,11,hated,embed,local,1,c,rc_subj,number,banker,pilots,embarrassed,herself,The banker that the pilots hated embarrassed herself . <eos>,The banker that the pilots hated embarrassed herself .,the banker that the pilots hated embarrassed ***mask*** .,12.466284350325806
1811,11,hated,embed,local,1,d,rc_subj,number,pilot,bankers,embarrassed,herself,The pilot that the bankers hated embarrassed herself . <eos>,The pilot that the bankers hated embarrassed herself .,the pilot that the bankers hated embarrassed ***mask*** .,11.638083660110752
1812,12,hated,embed,local,1,a,none,none,mechanic,pilot,disguised,herself,The mechanic that the pilot hated disguised herself . <eos>,The mechanic that the pilot hated disguised herself .,the mechanic that the pilot hated disguised ***mask*** .,6.954752765439065
1813,12,hated,embed,local,1,b,none,none,pilot,mechanic,disguised,herself,The pilot that the mechanic hated disguised herself . <eos>,The pilot that the mechanic hated disguised herself .,the pilot that the mechanic hated disguised ***mask*** .,5.76557254864489
1814,12,hated,embed,local,1,c,none,none,banker,pilot,disguised,herself,The banker that the pilot hated disguised herself . <eos>,The banker that the pilot hated disguised herself .,the banker that the pilot hated disguised ***mask*** .,9.032679795306573
1815,12,hated,embed,local,1,d,none,none,pilot,banker,disguised,herself,The pilot that the banker hated disguised herself . <eos>,The pilot that the banker hated disguised herself .,the pilot that the banker hated disguised ***mask*** .,5.062271847503059
1816,12,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,disguised,herself,The mechanics that the pilot hated disguised herself . <eos>,The mechanics that the pilot hated disguised herself .,the mechanics that the pilot hated disguised ***mask*** .,7.916959960088806
1817,12,hated,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,disguised,herself,The pilots that the mechanic hated disguised herself . <eos>,The pilots that the mechanic hated disguised herself .,the pilots that the mechanic hated disguised ***mask*** .,8.91593970704274
1818,12,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,disguised,herself,The bankers that the pilot hated disguised herself . <eos>,The bankers that the pilot hated disguised herself .,the bankers that the pilot hated disguised ***mask*** .,7.705131512201786
1819,12,hated,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,disguised,herself,The pilots that the banker hated disguised herself . <eos>,The pilots that the banker hated disguised herself .,the pilots that the banker hated disguised ***mask*** .,7.750608589051848
1820,12,hated,embed,local,1,a,rc_subj,number,mechanic,pilots,disguised,herself,The mechanic that the pilots hated disguised herself . <eos>,The mechanic that the pilots hated disguised herself .,the mechanic that the pilots hated disguised ***mask*** .,6.956551949428181
1821,12,hated,embed,local,1,b,rc_subj,number,pilot,mechanics,disguised,herself,The pilot that the mechanics hated disguised herself . <eos>,The pilot that the mechanics hated disguised herself .,the pilot that the mechanics hated disguised ***mask*** .,5.772860910881662
1822,12,hated,embed,local,1,c,rc_subj,number,banker,pilots,disguised,herself,The banker that the pilots hated disguised herself . <eos>,The banker that the pilots hated disguised herself .,the banker that the pilots hated disguised ***mask*** .,10.699391187823212
1823,12,hated,embed,local,1,d,rc_subj,number,pilot,bankers,disguised,herself,The pilot that the bankers hated disguised herself . <eos>,The pilot that the bankers hated disguised herself .,the pilot that the bankers hated disguised ***mask*** .,6.054496598154806
1824,13,hated,embed,local,1,a,none,none,mechanic,pilot,hated,herself,The mechanic that the pilot hated hated herself . <eos>,The mechanic that the pilot hated hated herself .,the mechanic that the pilot hated hated ***mask*** .,11.251516393045545
1825,13,hated,embed,local,1,b,none,none,pilot,mechanic,hated,herself,The pilot that the mechanic hated hated herself . <eos>,The pilot that the mechanic hated hated herself .,the pilot that the mechanic hated hated ***mask*** .,11.198991516017008
1826,13,hated,embed,local,1,c,none,none,banker,pilot,hated,herself,The banker that the pilot hated hated herself . <eos>,The banker that the pilot hated hated herself .,the banker that the pilot hated hated ***mask*** .,10.797284130740401
1827,13,hated,embed,local,1,d,none,none,pilot,banker,hated,herself,The pilot that the banker hated hated herself . <eos>,The pilot that the banker hated hated herself .,the pilot that the banker hated hated ***mask*** .,11.44898754743867
1828,13,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,hated,herself,The mechanics that the pilot hated hated herself . <eos>,The mechanics that the pilot hated hated herself .,the mechanics that the pilot hated hated ***mask*** .,11.857621322128022
1829,13,hated,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,hated,herself,The pilots that the mechanic hated hated herself . <eos>,The pilots that the mechanic hated hated herself .,the pilots that the mechanic hated hated ***mask*** .,12.549128443497196
1830,13,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,hated,herself,The bankers that the pilot hated hated herself . <eos>,The bankers that the pilot hated hated herself .,the bankers that the pilot hated hated ***mask*** .,10.84051480271416
1831,13,hated,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,hated,herself,The pilots that the banker hated hated herself . <eos>,The pilots that the banker hated hated herself .,the pilots that the banker hated hated ***mask*** .,12.748981994137296
1832,13,hated,embed,local,1,a,rc_subj,number,mechanic,pilots,hated,herself,The mechanic that the pilots hated hated herself . <eos>,The mechanic that the pilots hated hated herself .,the mechanic that the pilots hated hated ***mask*** .,12.278276735668666
1833,13,hated,embed,local,1,b,rc_subj,number,pilot,mechanics,hated,herself,The pilot that the mechanics hated hated herself . <eos>,The pilot that the mechanics hated hated herself .,the pilot that the mechanics hated hated ***mask*** .,11.233217563467647
1834,13,hated,embed,local,1,c,rc_subj,number,banker,pilots,hated,herself,The banker that the pilots hated hated herself . <eos>,The banker that the pilots hated hated herself .,the banker that the pilots hated hated ***mask*** .,10.70378308380332
